2016-07-29 00:00:00.0000000,216.460007,217.539993,216.130005,217.119995,79519400.0,0.00000,1.0,208.256057332809830,209.295111287634090,207.938562584544660,208.891031435748700,79519400.0
2016-08-01 00:00:00.0000000,217.190002,217.649994,216.410004,216.940002,73311400.0,0.00000,1.0,208.958385133125700,209.400943191088940,208.207949473168040,208.717860266408820,73311400.0
2016-08-02 00:00:00.0000000,216.649994,216.830002,214.570007,215.550003,92295500.0,0.00000,1.0,208.438843724221560,208.612029325053440,206.437689340430470,207.380542969562640,92295500.0
2016-08-03 00:00:00.0000000,215.479996,216.250000,215.130005,216.179993,53993600.0,0.00000,1.0,207.313189272185670,208.054009710071400,206.976463117677300,207.986656012694430,53993600.0
2016-08-04 00:00:00.0000000,216.309998,216.779999,214.250000,216.410004,46585500.0,0.00000,1.0,208.111733753884520,208.563921465411650,206.129810776336650,208.207949473168040,46585500.0
2016-08-05 00:00:00.0000000,216.410004,218.229996,216.410004,218.179993,71892200.0,0.00000,1.0,208.207949473168040,209.958962806070960,208.207949473168040,209.910854946429200,71892200.0
2016-08-08 00:00:00.0000000,218.399994,218.520004,217.740005,218.050003,39906500.0,0.00000,1.0,210.122517791239460,210.237979348258220,209.487542726201130,209.785791636731100,39906500.0
2016-08-09 00:00:00.0000000,218.130005,218.759995,217.800003,218.179993,51251700.0,0.00000,1.0,209.862761518279430,210.468874561411200,209.545266770014250,209.910854946429200,51251700.0
2016-08-10 00:00:00.0000000,218.309998,218.399994,217.229996,217.639999,57941100.0,0.00000,1.0,210.035932687619300,210.122517791239460,208.996863339203570,209.391327006917580,57941100.0
2016-08-11 00:00:00.0000000,218.259995,218.940002,217.949997,218.649994,72504300.0,0.00000,1.0,209.987824827977500,210.642059200143600,209.689575917447540,210.363042657956330,72504300.0
2016-08-12 00:00:00.0000000,218.289993,218.710007,217.990005,218.460007,61313500.0,0.00000,1.0,210.016685887784600,210.420781133261400,209.728067592918000,210.180256266544570,61313500.0
2016-08-15 00:00:00.0000000,218.889999,219.500000,218.880005,219.089996,49813500.0,0.00000,1.0,210.593951340501830,211.180832977390400,210.584336118429970,210.786368347576900,49813500.0
2016-08-16 00:00:00.0000000,218.600006,218.679993,217.960007,217.960007,53213600.0,0.00000,1.0,210.314949229806560,210.391904679862880,209.699206533110900,209.699206533110900,53213600.0
2016-08-17 00:00:00.0000000,218.000000,218.529999,217.020004,218.369995,75134300.0,0.00000,1.0,209.737683777089330,210.247595532429590,208.794830147957160,210.093655769332900,75134300.0
2016-08-18 00:00:00.0000000,218.339996,218.899994,218.210007,218.860001,52989300.0,0.00000,1.0,210.064793747426400,210.603567524673170,209.939731399827740,210.565090280694760,52989300.0
2016-08-19 00:00:00.0000000,218.309998,218.750000,217.740005,218.539993,75443000.0,0.00000,1.0,210.035932687619300,210.459258377239880,209.487542726201130,210.257210754501440,75443000.0
2016-08-22 00:00:00.0000000,218.259995,218.800003,217.830002,218.529999,61368800.0,0.00000,1.0,209.987824827977500,210.507366236881640,209.574128791920830,210.247595532429590,61368800.0
2016-08-23 00:00:00.0000000,219.250000,219.600006,218.899994,218.970001,53399200.0,0.00000,1.0,210.940308110673560,211.277048696673940,210.603567524673170,210.670921222050140,53399200.0
2016-08-24 00:00:00.0000000,218.800003,218.910004,217.360001,217.850006,71728900.0,0.00000,1.0,210.507366236881640,210.613198140336500,209.121941080393670,209.593374629656040,71728900.0
2016-08-25 00:00:00.0000000,217.399994,218.190002,217.220001,217.699997,69224800.0,0.00000,1.0,209.160418324372100,209.920484599993050,208.987247155032240,209.449051050730700,69224800.0
